STT,ID Nhà cung cấp,Tên công ty,Email,Điện thoại,Tỷ lệ hoa hồng (%),Số lượng booking,Tổng số tiền cần thanh toán (VND),Ghi chú
1,1,"Vietnam Adventures Co.","supplier@example.com","+84 902345678",15,381,"2,340,818,089,113","Tổng số tiền cần thanh toán cho 381 booking(s)"
2,2,"avdb","customer3@example.com","+84 905678908",15,175,"1,792,454,713","Tổng số tiền cần thanh toán cho 175 booking(s)"
3,3,"Blue Sky Travel Agency","supplier01@example.com","+84 902234001",19.14,131,"1,190,321,664","Tổng số tiền cần thanh toán cho 131 booking(s)"
4,4,"Explore Vietnam Travel","supplier02@example.com","+84 902234002",16.32,142,"1,379,395,346","Tổng số tiền cần thanh toán cho 142 booking(s)"
5,5,"Luxury Travel Experience","supplier03@example.com","+84 902234003",11.59,137,"1,537,090,734","Tổng số tiền cần thanh toán cho 137 booking(s)"
6,6,"Beach Paradise Travel","supplier04@example.com","+84 902234004",15,154,"1,110,160,138","Tổng số tiền cần thanh toán cho 154 booking(s)"
7,7,"Mountain View Tours","supplier05@example.com","+84 902234005",15.06,167,"1,641,234,251","Tổng số tiền cần thanh toán cho 167 booking(s)"
8,8,"Golden Gate Adventures","supplier06@example.com","+84 902234006",13.7,147,"1,561,137,011","Tổng số tiền cần thanh toán cho 147 booking(s)"
9,9,"Beach Paradise Travel","supplier07@example.com","+84 902234007",15.22,134,"1,175,304,292","Tổng số tiền cần thanh toán cho 134 booking(s)"
10,10,"Adventure Tours Co.","supplier08@example.com","+84 902234008",11.16,162,"1,597,516,882","Tổng số tiền cần thanh toán cho 162 booking(s)"
11,11,"Adventure Tours Co.","supplier09@example.com","+84 902234009",15.79,152,"1,617,926,309","Tổng số tiền cần thanh toán cho 152 booking(s)"
12,12,"Luxury Travel Experience","supplier10@example.com","+84 902234010",11.55,163,"1,501,645,723","Tổng số tiền cần thanh toán cho 163 booking(s)"
13,13,"Beach Paradise Travel","supplier11@example.com","+84 902234011",18.54,133,"1,340,757,268","Tổng số tiền cần thanh toán cho 133 booking(s)"
14,14,"Golden Gate Adventures","supplier12@example.com","+84 902234012",18.87,145,"1,557,651,987","Tổng số tiền cần thanh toán cho 145 booking(s)"
15,15,"Ocean Breeze Adventures","supplier13@example.com","+84 902234013",16.8,183,"2,062,837,296","Tổng số tiền cần thanh toán cho 183 booking(s)"
16,16,"Mystic Journey Tours","supplier14@example.com","+84 902234014",14.89,174,"1,794,737,124","Tổng số tiền cần thanh toán cho 174 booking(s)"
17,17,"Beach Paradise Travel","supplier15@example.com","+84 902234015",10.68,168,"1,787,703,625","Tổng số tiền cần thanh toán cho 168 booking(s)"

TỔNG CỘNG,,,,,2848 booking(s),"2,365,465,963,475","Tổng số tiền cần thanh toán cho tất cả nhà cung cấp"

CHI TIẾT TỪNG BOOKING
STT,ID Nhà cung cấp,Tên công ty,Booking ID,Booking Ref,Tổng tiền booking (VND),Số tiền cần thanh toán (VND)
2493,15,"Ocean Breeze Adventures",687,"BK00000370","17,752,500","14,770,080"
2494,15,"Ocean Breeze Adventures",2360,"BK00002043","11,940,000","9,934,080"
2495,15,"Ocean Breeze Adventures",614,"BK00000297","12,384,750","10,304,112"
2496,15,"Ocean Breeze Adventures",2366,"BK00002049","12,177,500","10,131,680"
2497,15,"Ocean Breeze Adventures",2367,"BK00002050","10,305,750","8,574,384"
2498,15,"Ocean Breeze Adventures",2269,"BK00001952","1,643,500","1,367,392"
2499,15,"Ocean Breeze Adventures",2382,"BK00002065","4,669,500","3,885,024"
2500,15,"Ocean Breeze Adventures",835,"BK00000518","4,005,000","3,332,160"
2501,15,"Ocean Breeze Adventures",2386,"BK00002069","23,048,750","19,176,560"
2502,15,"Ocean Breeze Adventures",2392,"BK00002075","16,513,000","13,738,816"
2503,15,"Ocean Breeze Adventures",1572,"BK00001255","10,305,750","8,574,384"
2504,15,"Ocean Breeze Adventures",1780,"BK00001463","21,403,750","17,807,920"
2505,15,"Ocean Breeze Adventures",2255,"BK00001938","21,584,250","17,958,096"
2506,15,"Ocean Breeze Adventures",1575,"BK00001258","12,015,000","9,996,480"
2507,16,"Mystic Journey Tours",1406,"BK00001089","3,076,250","2,618,196"
2508,16,"Mystic Journey Tours",2423,"BK00002106","9,048,000","7,700,753"
2509,16,"Mystic Journey Tours",1926,"BK00001609","9,825,500","8,362,483"
2510,16,"Mystic Journey Tours",2329,"BK00002012","3,937,500","3,351,206"
2511,16,"Mystic Journey Tours",2730,"BK00002413","4,689,750","3,991,446"
2512,16,"Mystic Journey Tours",602,"BK00000285","5,151,500","4,384,442"
2513,16,"Mystic Journey Tours",2950,"BK00002633","18,997,000","16,168,347"
2514,16,"Mystic Journey Tours",2721,"BK00002404","2,137,500","1,819,226"
2515,16,"Mystic Journey Tours",1618,"BK00001301","18,681,000","15,899,399"
2516,16,"Mystic Journey Tours",2419,"BK00002102","8,656,250","7,367,334"
2517,16,"Mystic Journey Tours",1446,"BK00001129","18,096,000","15,401,506"
2518,16,"Mystic Journey Tours",1507,"BK00001190","19,801,000","16,852,631"
2519,16,"Mystic Journey Tours",1914,"BK00001597","33,501,250","28,512,914"
2520,16,"Mystic Journey Tours",1048,"BK00000731","2,587,500","2,202,221"
2521,16,"Mystic Journey Tours",1046,"BK00000729","5,853,000","4,981,488"
2522,16,"Mystic Journey Tours",2975,"BK00002658","26,556,250","22,602,024"
2523,16,"Mystic Journey Tours",1629,"BK00001312","1,230,500","1,047,279"
2524,16,"Mystic Journey Tours",1040,"BK00000723","14,644,250","12,463,721"
2525,16,"Mystic Journey Tours",1342,"BK00001025","18,768,750","15,974,083"
2526,16,"Mystic Journey Tours",2460,"BK00002143","7,261,000","6,179,837"
2527,16,"Mystic Journey Tours",1591,"BK00001274","11,425,000","9,723,818"
2528,16,"Mystic Journey Tours",2984,"BK00002667","24,573,750","20,914,719"
2529,16,"Mystic Journey Tours",1153,"BK00000836","5,787,500","4,925,741"
2530,16,"Mystic Journey Tours",1236,"BK00000919","6,305,750","5,366,824"
2531,16,"Mystic Journey Tours",1431,"BK00001114","20,100,750","17,107,748"
2532,16,"Mystic Journey Tours",1516,"BK00001199","4,124,000","3,509,936"
2533,16,"Mystic Journey Tours",1160,"BK00000843","1,725,000","1,468,148"
2534,16,"Mystic Journey Tours",2996,"BK00002679","7,727,250","6,576,662"
2535,16,"Mystic Journey Tours",1898,"BK00001581","7,311,000","6,222,392"
2536,16,"Mystic Journey Tours",2415,"BK00002098","1,230,500","1,047,279"
2537,16,"Mystic Journey Tours",3004,"BK00002687","9,532,000","8,112,685"
2538,16,"Mystic Journey Tours",3211,"BK00002894","18,096,000","15,401,506"
2539,16,"Mystic Journey Tours",3229,"BK00002912","6,011,500","5,116,388"
2540,16,"Mystic Journey Tours",802,"BK00000485","13,400,500","11,405,166"
2541,16,"Mystic Journey Tours",1526,"BK00001209","10,303,000","8,768,883"
2542,16,"Mystic Journey Tours",438,"BK00000121","31,281,250","26,623,472"
2543,16,"Mystic Journey Tours",925,"BK00000608","11,669,500","9,931,911"
2544,16,"Mystic Journey Tours",1889,"BK00001572","7,016,250","5,971,530"
2545,16,"Mystic Journey Tours",1888,"BK00001571","7,727,250","6,576,662"
2546,16,"Mystic Journey Tours",2115,"BK00001798","5,343,750","4,548,066"
2547,16,"Mystic Journey Tours",764,"BK00000447","7,727,250","6,576,662"
2548,16,"Mystic Journey Tours",1528,"BK00001211","9,017,250","7,674,581"
2549,16,"Mystic Journey Tours",2652,"BK00002335","14,558,500","12,390,739"
2550,16,"Mystic Journey Tours",2651,"BK00002334","18,096,000","15,401,506"
2551,16,"Mystic Journey Tours",2930,"BK00002613","1,230,500","1,047,279"
2552,16,"Mystic Journey Tours",1878,"BK00001561","12,041,000","10,248,095"
2553,16,"Mystic Journey Tours",1176,"BK00000859","33,126,250","28,193,751"
2554,16,"Mystic Journey Tours",3033,"BK00002716","29,517,000","25,121,919"
2555,16,"Mystic Journey Tours",3035,"BK00002718","9,829,500","8,365,887"
2556,16,"Mystic Journey Tours",1283,"BK00000966","19,317,500","16,441,124"
2557,16,"Mystic Journey Tours",3037,"BK00002720","18,256,000","15,537,682"
2558,16,"Mystic Journey Tours",1875,"BK00001558","14,298,000","12,169,028"
2559,16,"Mystic Journey Tours",2127,"BK00001810","18,061,500","15,372,143"
2560,16,"Mystic Journey Tours",1582,"BK00001265","9,796,500","8,337,801"
2561,16,"Mystic Journey Tours",3051,"BK00002734","6,256,250","5,324,694"
2562,16,"Mystic Journey Tours",580,"BK00000263","22,123,500","18,829,311"
2563,16,"Mystic Journey Tours",1535,"BK00001218","8,917,250","7,589,471"
2564,16,"Mystic Journey Tours",2240,"BK00001923","11,641,000","9,907,655"
2565,16,"Mystic Journey Tours",1661,"BK00001344","9,829,500","8,365,887"
2566,16,"Mystic Journey Tours",2608,"BK00002291","12,023,000","10,232,775"
2567,16,"Mystic Journey Tours",2606,"BK00002289","2,362,500","2,010,724"
2568,16,"Mystic Journey Tours",1767,"BK00001450","14,828,750","12,620,749"
2569,16,"Mystic Journey Tours",2599,"BK00002282","6,256,250","5,324,694"
2570,16,"Mystic Journey Tours",1003,"BK00000686","13,572,000","11,551,129"
2571,16,"Mystic Journey Tours",3070,"BK00002753","12,023,000","10,232,775"
2572,16,"Mystic Journey Tours",1385,"BK00001068","14,298,000","12,169,028"
2573,16,"Mystic Journey Tours",1658,"BK00001341","12,512,500","10,649,389"
2574,16,"Mystic Journey Tours",744,"BK00000427","943,750","803,226"
2575,16,"Mystic Journey Tours",3076,"BK00002759","14,758,500","12,560,959"
2576,16,"Mystic Journey Tours",613,"BK00000296","8,055,000","6,855,611"
2577,16,"Mystic Journey Tours",2357,"BK00002040","12,878,750","10,961,104"
2578,16,"Mystic Journey Tours",3271,"BK00002954","14,749,000","12,552,874"
2579,16,"Mystic Journey Tours",372,"BK00000055","2,156,250","1,835,184"
2580,16,"Mystic Journey Tours",1857,"BK00001540","14,758,500","12,560,959"
2581,16,"Mystic Journey Tours",2587,"BK00002270","20,437,250","17,394,143"
2582,16,"Mystic Journey Tours",451,"BK00000134","26,106,250","22,219,029"
2583,16,"Mystic Journey Tours",2151,"BK00001834","2,004,750","1,706,243"
2584,16,"Mystic Journey Tours",1730,"BK00001413","9,796,500","8,337,801"
2585,16,"Mystic Journey Tours",3097,"BK00002780","7,727,000","6,576,450"
2586,16,"Mystic Journey Tours",1199,"BK00000882","2,575,750","2,192,221"
2587,16,"Mystic Journey Tours",2566,"BK00002249","11,590,500","9,864,675"
2588,16,"Mystic Journey Tours",992,"BK00000675","19,551,000","16,639,856"
2589,16,"Mystic Journey Tours",2426,"BK00002109","1,230,500","1,047,279"
2590,16,"Mystic Journey Tours",692,"BK00000375","25,025,000","21,298,778"
2591,16,"Mystic Journey Tours",3306,"BK00002989","22,145,000","18,847,610"
2592,16,"Mystic Journey Tours",3113,"BK00002796","21,245,000","18,081,620"
2593,16,"Mystic Journey Tours",1734,"BK00001417","18,689,000","15,906,208"
2594,16,"Mystic Journey Tours",983,"BK00000666","29,827,500","25,386,185"
2595,16,"Mystic Journey Tours",2365,"BK00002048","25,025,000","21,298,778"
2596,16,"Mystic Journey Tours",2554,"BK00002237","7,727,000","6,576,450"
2597,16,"Mystic Journey Tours",1555,"BK00001238","14,500,750","12,341,588"
2598,16,"Mystic Journey Tours",2548,"BK00002231","10,128,000","8,619,941"
2599,16,"Mystic Journey Tours",1373,"BK00001056","18,681,000","15,899,399"
2600,16,"Mystic Journey Tours",942,"BK00000625","3,075,000","2,617,133"
2601,16,"Mystic Journey Tours",616,"BK00000299","12,878,750","10,961,104"
2602,16,"Mystic Journey Tours",753,"BK00000436","9,686,000","8,243,755"
2603,16,"Mystic Journey Tours",1559,"BK00001242","22,398,750","19,063,576"
2604,16,"Mystic Journey Tours",1820,"BK00001503","3,863,500","3,288,225"
2605,16,"Mystic Journey Tours",1714,"BK00001397","5,853,000","4,981,488"
2606,16,"Mystic Journey Tours",514,"BK00000197","5,787,500","4,925,741"
2607,16,"Mystic Journey Tours",3148,"BK00002831","36,872,500","31,382,185"
2608,16,"Mystic Journey Tours",2182,"BK00001865","6,011,500","5,116,388"
2609,16,"Mystic Journey Tours",2532,"BK00002215","12,212,500","10,394,059"
2610,16,"Mystic Journey Tours",1715,"BK00001398","8,681,250","7,388,612"
2611,16,"Mystic Journey Tours",2530,"BK00002213","9,754,500","8,302,055"
2612,16,"Mystic Journey Tours",2238,"BK00001921","14,932,500","12,709,051"
2613,16,"Mystic Journey Tours",1744,"BK00001427","9,282,000","7,899,910"
2614,16,"Mystic Journey Tours",898,"BK00000581","10,303,000","8,768,883"
2615,16,"Mystic Journey Tours",963,"BK00000646","11,590,500","9,864,675"
2616,16,"Mystic Journey Tours",2435,"BK00002118","2,461,000","2,094,557"
2617,16,"Mystic Journey Tours",2528,"BK00002211","8,080,000","6,876,888"
2618,16,"Mystic Journey Tours",1214,"BK00000897","18,681,000","15,899,399"
2619,16,"Mystic Journey Tours",1801,"BK00001484","318,750","271,288"
2620,16,"Mystic Journey Tours",2516,"BK00002199","11,200,000","9,532,320"
2621,16,"Mystic Journey Tours",1362,"BK00001045","23,889,000","20,331,928"
2622,16,"Mystic Journey Tours",957,"BK00000640","14,850,750","12,639,473"
2623,16,"Mystic Journey Tours",2509,"BK00002192","4,039,750","3,438,231"
2624,16,"Mystic Journey Tours",2384,"BK00002067","5,927,000","5,044,470"
2625,16,"Mystic Journey Tours",1571,"BK00001254","21,245,000","18,081,620"
2626,16,"Mystic Journey Tours",1467,"BK00001150","6,555,750","5,579,599"
2627,16,"Mystic Journey Tours",3259,"BK00002942","7,316,250","6,226,860"
2628,16,"Mystic Journey Tours",2806,"BK00002489","26,801,000","22,810,331"
2629,16,"Mystic Journey Tours",719,"BK00000402","5,787,500","4,925,741"
2630,16,"Mystic Journey Tours",2502,"BK00002185","7,727,250","6,576,662"
2631,16,"Mystic Journey Tours",2819,"BK00002502","11,723,000","9,977,445"
2632,16,"Mystic Journey Tours",649,"BK00000332","1,205,500","1,026,001"
2633,16,"Mystic Journey Tours",1103,"BK00000786","6,011,500","5,116,388"
2634,16,"Mystic Journey Tours",1247,"BK00000930","12,453,750","10,599,387"
2635,16,"Mystic Journey Tours",1466,"BK00001149","12,041,000","10,248,095"
2636,16,"Mystic Journey Tours",718,"BK00000401","5,787,500","4,925,741"
2637,16,"Mystic Journey Tours",1991,"BK00001674","12,512,500","10,649,389"
2638,16,"Mystic Journey Tours",1099,"BK00000782","10,193,750","8,675,901"
2639,16,"Mystic Journey Tours",1989,"BK00001672","11,575,000","9,851,483"
2640,16,"Mystic Journey Tours",2838,"BK00002521","9,017,250","7,674,581"
2641,16,"Mystic Journey Tours",411,"BK00000094","9,048,000","7,700,753"
2642,16,"Mystic Journey Tours",872,"BK00000555","1,463,250","1,245,372"
2643,16,"Mystic Journey Tours",1455,"BK00001138","25,025,000","21,298,778"
2644,16,"Mystic Journey Tours",2842,"BK00002525","34,478,750","29,344,864"
2645,16,"Mystic Journey Tours",2793,"BK00002476","2,137,500","1,819,226"
2646,16,"Mystic Journey Tours",2846,"BK00002529","22,123,500","18,829,311"
2647,16,"Mystic Journey Tours",2848,"BK00002531","14,298,000","12,169,028"
2648,16,"Mystic Journey Tours",2022,"BK00001705","7,311,000","6,222,392"
2649,16,"Mystic Journey Tours",2497,"BK00002180","4,275,000","3,638,453"
2650,16,"Mystic Journey Tours",1983,"BK00001666","22,123,500","18,829,311"
2651,16,"Mystic Journey Tours",1477,"BK00001160","4,520,500","3,847,398"
2652,16,"Mystic Journey Tours",2864,"BK00002547","19,700,750","16,767,308"
2653,16,"Mystic Journey Tours",1980,"BK00001663","20,100,750","17,107,748"
2654,16,"Mystic Journey Tours",1478,"BK00001161","18,061,500","15,372,143"
2655,16,"Mystic Journey Tours",406,"BK00000089","3,593,750","3,058,641"
2656,16,"Mystic Journey Tours",505,"BK00000188","14,624,000","12,446,486"
2657,16,"Mystic Journey Tours",1322,"BK00001005","11,301,250","9,618,494"
2658,16,"Mystic Journey Tours",2872,"BK00002555","393,750","335,121"
2659,16,"Mystic Journey Tours",1596,"BK00001279","4,520,500","3,847,398"
2660,16,"Mystic Journey Tours",2029,"BK00001712","4,275,000","3,638,453"
2661,16,"Mystic Journey Tours",1615,"BK00001298","5,853,000","4,981,488"
2662,16,"Mystic Journey Tours",2776,"BK00002459","18,061,500","15,372,143"
2663,16,"Mystic Journey Tours",2039,"BK00001722","5,151,500","4,384,442"
2664,16,"Mystic Journey Tours",809,"BK00000492","11,301,250","9,618,494"
2665,16,"Mystic Journey Tours",625,"BK00000308","13,616,500","11,589,003"
2666,16,"Mystic Journey Tours",2041,"BK00001724","14,449,000","12,297,544"
2667,16,"Mystic Journey Tours",2753,"BK00002436","13,400,500","11,405,166"
2668,16,"Mystic Journey Tours",417,"BK00000100","862,500","734,074"
2669,16,"Mystic Journey Tours",729,"BK00000412","5,333,250","4,539,129"
2670,16,"Mystic Journey Tours",1454,"BK00001137","17,846,000","15,188,731"
2671,16,"Mystic Journey Tours",1593,"BK00001276","2,575,750","2,192,221"
2672,16,"Mystic Journey Tours",1681,"BK00001364","24,975,000","21,256,223"
2673,16,"Mystic Journey Tours",2291,"BK00001974","37,331,250","31,772,627"
2674,16,"Mystic Journey Tours",878,"BK00000561","9,900,500","8,426,316"
2675,16,"Mystic Journey Tours",1728,"BK00001411","4,077,500","3,470,360"
2676,16,"Mystic Journey Tours",1945,"BK00001628","26,801,000","22,810,331"
2677,16,"Mystic Journey Tours",2393,"BK00002076","4,312,500","3,670,369"
2678,16,"Mystic Journey Tours",2937,"BK00002620","4,950,250","4,213,158"
2679,16,"Mystic Journey Tours",555,"BK00000238","24,908,000","21,199,199"
2680,16,"Mystic Journey Tours",2731,"BK00002414","12,041,000","10,248,095"
2681,17,"Beach Paradise Travel",1312,"BK00000995","10,305,000","9,204,426"
2682,17,"Beach Paradise Travel",1725,"BK00001408","6,527,250","5,830,140"
2683,17,"Beach Paradise Travel",1060,"BK00000743","2,591,000","2,314,281"
2684,17,"Beach Paradise Travel",1553,"BK00001236","13,763,250","12,293,335"
2685,17,"Beach Paradise Travel",2326,"BK00002009","17,650,000","15,764,980"
2686,17,"Beach Paradise Travel",1612,"BK00001295","21,682,000","19,366,362"
2687,17,"Beach Paradise Travel",493,"BK00000176","2,725,000","2,433,970"
2688,17,"Beach Paradise Travel",1829,"BK00001512","10,540,000","9,414,328"
2689,17,"Beach Paradise Travel",1313,"BK00000996","4,088,000","3,651,402"
2690,17,"Beach Paradise Travel",2227,"BK00001910","29,367,000","26,230,604"
2691,17,"Beach Paradise Travel",1925,"BK00001608","10,225,500","9,133,417"
2692,17,"Beach Paradise Travel",2944,"BK00002627","1,022,000","912,850"
2693,17,"Beach Paradise Travel",1075,"BK00000758","10,832,500","9,675,589"
2694,17,"Beach Paradise Travel",2172,"BK00001855","16,756,000","14,966,459"
2695,17,"Beach Paradise Travel",1053,"BK00000736","13,204,500","11,794,259"
2696,17,"Beach Paradise Travel",3266,"BK00002949","16,710,750","14,926,042"
2697,17,"Beach Paradise Travel",2762,"BK00002445","17,275,000","15,430,030"
2698,17,"Beach Paradise Travel",2059,"BK00001742","23,572,000","21,054,510"
2699,17,"Beach Paradise Travel",2893,"BK00002576","15,013,250","13,409,835"
2700,17,"Beach Paradise Travel",1096,"BK00000779","3,750,000","3,349,500"
2701,17,"Beach Paradise Travel",551,"BK00000234","7,460,000","6,663,272"
2702,17,"Beach Paradise Travel",2293,"BK00001976","28,322,000","25,297,210"
2703,17,"Beach Paradise Travel",2332,"BK00002015","8,291,000","7,405,521"
2704,17,"Beach Paradise Travel",3139,"BK00002822","21,466,500","19,173,878"
2705,17,"Beach Paradise Travel",2067,"BK00001750","29,611,250","26,448,769"
2706,17,"Beach Paradise Travel",2286,"BK00001969","4,145,500","3,702,761"
2707,17,"Beach Paradise Travel",3140,"BK00002823","7,060,000","6,305,992"
2708,17,"Beach Paradise Travel",2334,"BK00002017","20,351,000","18,177,513"
2709,17,"Beach Paradise Travel",541,"BK00000224","13,997,000","12,502,120"
2710,17,"Beach Paradise Travel",3291,"BK00002974","21,700,250","19,382,663"
2711,17,"Beach Paradise Travel",1968,"BK00001651","7,155,500","6,391,293"
2712,17,"Beach Paradise Travel",914,"BK00000597","1,800,000","1,607,760"
2713,17,"Beach Paradise Travel",2702,"BK00002385","10,841,000","9,683,181"
2714,17,"Beach Paradise Travel",1345,"BK00001028","5,074,500","4,532,543"
2715,17,"Beach Paradise Travel",1785,"BK00001468","5,074,500","4,532,543"
2716,17,"Beach Paradise Travel",1576,"BK00001259","2,082,500","1,860,089"
2717,17,"Beach Paradise Travel",1912,"BK00001595","13,763,250","12,293,335"
2718,17,"Beach Paradise Travel",3317,"BK00003000","25,605,000","22,870,386"
2719,17,"Beach Paradise Travel",1818,"BK00001501","6,860,000","6,127,352"
2720,17,"Beach Paradise Travel",2898,"BK00002581","1,957,500","1,748,439"
2721,17,"Beach Paradise Travel",359,"BK00000042","5,450,000","4,867,940"
2722,17,"Beach Paradise Travel",1348,"BK00001031","1,875,000","1,674,750"
2723,17,"Beach Paradise Travel",1293,"BK00000976","21,872,250","19,536,294"
2724,17,"Beach Paradise Travel",1815,"BK00001498","11,844,500","10,579,507"
2725,17,"Beach Paradise Travel",1212,"BK00000895","14,311,000","12,782,585"
2726,17,"Beach Paradise Travel",774,"BK00000457","29,163,000","26,048,392"
2727,17,"Beach Paradise Travel",920,"BK00000603","15,363,000","13,722,232"
2728,17,"Beach Paradise Travel",1565,"BK00001248","7,155,500","6,391,293"
2729,17,"Beach Paradise Travel",599,"BK00000282","14,120,000","12,611,984"
2730,17,"Beach Paradise Travel",2495,"BK00002178","8,244,000","7,363,541"
2731,17,"Beach Paradise Travel",1429,"BK00001112","3,672,000","3,279,830"
2732,17,"Beach Paradise Travel",3157,"BK00002840","22,025,250","19,672,953"
2733,17,"Beach Paradise Travel",3158,"BK00002841","8,116,000","7,249,211"
2734,17,"Beach Paradise Travel",1130,"BK00000813","18,351,000","16,391,113"
2735,17,"Beach Paradise Travel",2682,"BK00002365","19,981,750","17,847,699"
2736,17,"Beach Paradise Travel",2681,"BK00002364","12,754,500","11,392,319"
2737,17,"Beach Paradise Travel",1706,"BK00001389","8,153,000","7,282,260"
2738,17,"Beach Paradise Travel",769,"BK00000452","26,909,000","24,035,119"
2739,17,"Beach Paradise Travel",2857,"BK00002540","4,122,000","3,681,770"
2740,17,"Beach Paradise Travel",2222,"BK00001905","3,233,000","2,887,716"
2741,17,"Beach Paradise Travel",1630,"BK00001313","2,725,000","2,433,970"
2742,17,"Beach Paradise Travel",1695,"BK00001378","17,006,000","15,189,759"
2743,17,"Beach Paradise Travel",3005,"BK00002688","16,582,000","14,811,042"
2744,17,"Beach Paradise Travel",752,"BK00000435","5,110,000","4,564,252"
2745,17,"Beach Paradise Travel",1806,"BK00001489","21,872,250","19,536,294"
2746,17,"Beach Paradise Travel",1323,"BK00001006","492,250","439,678"
2747,17,"Beach Paradise Travel",970,"BK00000653","8,244,000","7,363,541"
2748,17,"Beach Paradise Travel",1269,"BK00000952","15,338,250","13,700,125"
2749,17,"Beach Paradise Travel",2860,"BK00002543","10,000,500","8,932,447"
2750,17,"Beach Paradise Travel",1805,"BK00001488","16,257,000","14,520,752"
2751,17,"Beach Paradise Travel",737,"BK00000420","5,110,000","4,564,252"
2752,17,"Beach Paradise Travel",949,"BK00000632","4,088,000","3,651,402"
2753,17,"Beach Paradise Travel",2185,"BK00001868","4,962,750","4,432,728"
2754,17,"Beach Paradise Travel",904,"BK00000587","5,297,000","4,731,280"
2755,17,"Beach Paradise Travel",491,"BK00000174","13,763,250","12,293,335"
2756,17,"Beach Paradise Travel",2454,"BK00002137","21,872,250","19,536,294"
2757,17,"Beach Paradise Travel",471,"BK00000154","29,611,250","26,448,769"
2758,17,"Beach Paradise Travel",3173,"BK00002856","4,587,750","4,097,778"
2759,17,"Beach Paradise Travel",3295,"BK00002978","16,385,750","14,635,752"
2760,17,"Beach Paradise Travel",2523,"BK00002206","8,503,000","7,594,880"
2761,17,"Beach Paradise Travel",3025,"BK00002708","3,869,000","3,455,791"
2762,17,"Beach Paradise Travel",2650,"BK00002333","7,290,750","6,512,098"
2763,17,"Beach Paradise Travel",2520,"BK00002203","1,691,500","1,510,848"
2764,17,"Beach Paradise Travel",1364,"BK00001047","14,683,500","13,115,302"
2765,17,"Beach Paradise Travel",794,"BK00000477","3,622,750","3,235,840"
2766,17,"Beach Paradise Travel",1067,"BK00000750","29,163,000","26,048,392"
2767,17,"Beach Paradise Travel",3226,"BK00002909","10,491,000","9,370,561"
2768,17,"Beach Paradise Travel",839,"BK00000522","29,367,000","26,230,604"
2769,17,"Beach Paradise Travel",1315,"BK00000998","17,650,000","15,764,980"
2770,17,"Beach Paradise Travel",1634,"BK00001317","8,244,000","7,363,541"
2771,17,"Beach Paradise Travel",667,"BK00000350","15,446,250","13,796,591"
2772,17,"Beach Paradise Travel",1266,"BK00000949","20,595,000","18,395,454"
2773,17,"Beach Paradise Travel",1877,"BK00001560","4,145,500","3,702,761"
2774,17,"Beach Paradise Travel",2125,"BK00001808","8,503,000","7,594,880"
2775,17,"Beach Paradise Travel",1452,"BK00001135","25,761,000","23,009,725"
2776,17,"Beach Paradise Travel",2635,"BK00002318","3,123,750","2,790,134"
2777,17,"Beach Paradise Travel",2267,"BK00001950","2,166,500","1,935,118"
2778,17,"Beach Paradise Travel",1404,"BK00001087","3,499,250","3,125,530"
2779,17,"Beach Paradise Travel",2381,"BK00002064","8,244,000","7,363,541"
2780,17,"Beach Paradise Travel",1386,"BK00001069","4,587,750","4,097,778"
2781,17,"Beach Paradise Travel",2618,"BK00002301","20,181,750","18,026,339"
2782,17,"Beach Paradise Travel",2352,"BK00002035","2,901,750","2,591,843"
2783,17,"Beach Paradise Travel",1192,"BK00000875","967,250","863,948"
2784,17,"Beach Paradise Travel",1086,"BK00000769","22,025,250","19,672,953"
